max_ppmm,mean_ppmm,sum_ppmm,num_plume_pixels,peak_intensity,density_category,peak_intensity_category,size_category,training_category,granule_id,gas_type,max_signal_to_uncertainty,mean_plume_sensitivity,plume_pixel_area,background_std_dev
2790.85400390625,459.6257019042969,250036.375,544,2036.0687255859375,strong,bright,medium,easy,20230220T194723,ch4,6.785669111091229,1.0851332280127441,544.0,349.4616172600835
3174.726806640625,671.5498046875,2156346.5,3211,2056.0556640625,strong,bright,huge,huge_plume,20230426T025302,ch4,5.525949645713217,1.2831540724934911,3211.0,499.56281627461016
1016.0519409179688,172.8966522216797,55154.03125,319,907.8875732421875,strong,very dim,medium,hard,20230607T062333,ch4,5.81724507742526,0.9751586605762613,319.0,149.61766448885848
1198.8492431640625,144.4796142578125,779467.5,5395,511.1948547363281,strong,very dim,huge,huge_plume,20230607T062333,ch4,6.030388537104034,1.0200353530295145,5395.0,173.99178547897142
1115.040283203125,164.0419464111328,181594.4375,1107,733.781982421875,strong,very dim,large,hard,20230607T062333,ch4,6.3917768520512475,1.0236750148176177,1107.0,134.1319074480987
3737.075439453125,170.0400848388672,5231793.5,30768,722.0473022460938,strong,very dim,huge,huge_plume,20230607T062333,ch4,15.635740886406966,1.0148228560857673,30768.0,146.81051662528964
2499.8720703125,121.8602523803711,2241010.0,18390,461.27313232421875,strong,very dim,huge,huge_plume,20230607T062333,ch4,14.600299988067137,1.020999992564685,18390.0,143.31292574991915
2303.395751953125,140.46188354492188,440207.5625,3134,788.4426879882812,strong,very dim,huge,huge_plume,20230607T062333,ch4,11.010692867905686,0.9838646516042221,3134.0,167.05722767436754
2542.745849609375,192.9451141357422,736278.5625,3816,1067.8133544921875,strong,dim,huge,huge_plume,20230607T062333,ch4,12.009548174072421,0.9878201186188362,3816.0,159.16365500097493
2526.38623046875,169.4566650390625,2006705.75,11842,703.4769897460938,strong,very dim,huge,huge_plume,20230607T062333,ch4,13.041409439575238,1.0088798328869206,11842.0,152.55249232812488
2695.08935546875,291.2812194824219,381869.6875,1311,1839.0145263671875,strong,medium,large,easy,20230607T062333,ch4,15.282574614064439,0.9667256219436157,1311.0,140.17001783205316
2934.967529296875,124.35933685302734,9267755.0,74524,424.1683349609375,strong,very dim,huge,huge_plume,20230607T062333,ch4,15.041625437200107,0.9776309775602964,74524.0,138.08141385116534
2489.424560546875,173.21302795410156,1315726.125,7596,879.1130981445312,strong,very dim,huge,huge_plume,20230607T062333,ch4,13.444678740707216,1.010291306351975,7596.0,144.43679868304469
1081.79833984375,170.65379333496094,151028.609375,885,652.294921875,strong,very dim,large,hard,20230607T062333,ch4,6.167390331748673,0.9918663053862793,885.0,130.13317824505984
